Codice Fornitore	Nome Fornitore	Codice Prodotto	Nome Prodotto	Reparto	Categoria Tassonomia	Sottocategoria	Tassonomia Completa	Categoria Prodotto
19010925	Italfish	CEPSCG50	ITALFISH - SOPPRESSATA DI SCOGLIO AFFETTATA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	CRPPLP	ITALFISH - SOPPRESSATA DI POLPO	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	CRPPLP50	ITALFISH - SOPPRESSATA DI POLPO AFFETTATA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	CRPSLM100	ITALFISH - CARPACCIO DI SALMONE	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	CRPSPD100	ITALFISH - CARPACCIO DI SPADA	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	CRPSPP	ITALFISH - SOPPRESSATA DI TOTANO NEL NERO DI SEPPIA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	CRPSPP50	ITALFISH - SOPPRESSATA DI TOTANO NEL NERO DI SEPPIA AFFETTATA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	CRPTNN100	ITALFISH - CARPACCIO DI TONNO	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	CRSCMP150	ITALFISH - CREMA DI SCAMPI 150 GR	MARE	Sughi e condimenti di mare	Creme e mantecati di mare	MARE > Sughi e condimenti di mare > Creme e mantecati di mare	Mare
19010925	Italfish	CRSCMP200	ITALFISH - CREMA DI SCAMPI	MARE	Sughi e condimenti di mare	Creme e mantecati di mare	MARE > Sughi e condimenti di mare > Creme e mantecati di mare	Mare
19010925	Italfish	CRSCMP500	ITALFISH - CREMA DI SCAMPI 500 GR	MARE	Sughi e condimenti di mare	Creme e mantecati di mare	MARE > Sughi e condimenti di mare > Creme e mantecati di mare	Mare
19010925	Italfish	CRSLAF160	ITALFISH - CREMA DI SALMONE 160 GR	MARE	Sughi e condimenti di mare	Creme e mantecati di mare	MARE > Sughi e condimenti di mare > Creme e mantecati di mare	Mare
19010925	Italfish	CRSLAF200	ITALFISH - CREMA DI SALMONE	MARE	Sughi e condimenti di mare	Creme e mantecati di mare	MARE > Sughi e condimenti di mare > Creme e mantecati di mare	Mare
19010925	Italfish	CRSLAF500	ITALFISH - CREMA DI SALMONE 500 GR	MARE	Sughi e condimenti di mare	Creme e mantecati di mare	MARE > Sughi e condimenti di mare > Creme e mantecati di mare	Mare
19010925	Italfish	FILRC200	ITALFISH - FILETTI SELEZIONATI DI RICCIOLA IN OLIO EVO BIO	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010925	Italfish	LNGBCAF160	LINGOTTO DI BACCALÀ SKREI AFFUMICATO	MARE	Affumicati di mare	Pesce spada e altri affumicati	MARE > Affumicati di mare > Pesce spada e altri affumicati	Mare
19010925	Italfish	LNGBCL160	LINGOTTO DI BACCALÀ SKREI AL NATURALE	MARE	Ittico conservato	Baccalà e stoccafisso	MARE > Ittico conservato > Baccalà e stoccafisso	Mare
19010925	Italfish	LRDMRE	ITALFISH - LARDO DI MARE	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	MRLAFF	ITALFISH - MARLIN AFFUMICATO PRIMO PREZZO	MARE	Affumicati di mare	Pesce spada e altri affumicati	MARE > Affumicati di mare > Pesce spada e altri affumicati	Mare
19010925	Italfish	MRTMRE	ITALFISH - MORTADELLA DI MARE	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	MRTMRE50	ITALFISH - MORTADELLA DI MARE AFFETTATA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	PNCTN	ITALFISH - PANCETTA DI TONNO PINNA GIALLA STAGIONATA 3 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	PRSTCER	ITALFISH - PROSCIUTTO DI CERNIA STAGIONATO 3 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	PRSTRICC	ITALFISH - PROSCIUTTO DI RICCIOLA STAGIONATO 3 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	PSAFF	ITALFISH - PESCE SPADA AFFUMICATO PRIMO PREZZO	MARE	Affumicati di mare	Pesce spada e altri affumicati	MARE > Affumicati di mare > Pesce spada e altri affumicati	Mare
19010925	Italfish	PSCTTNN	ITALFISH - PROSCIUTTO DI TONNO STAGIONATO 10 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	PSCTTNN50	ITALFISH - PROSCIUTTO DI TONNO STAGIONATO 10 MESI AFFETTATO	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	PSDDEC	ITALFISH - FILONE DI PESCE SPADA MARINATO DECONGELATO	CARNI	Preparati di carne	Marinati	CARNI > Preparati di carne > Marinati	Mare
19010925	Italfish	PSPNTR	ITALFISH - PESCE SPADA AL NATURALE STAGIONATO 5 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	PTOL170	ITALFISH - TONNO IN PORCHETTA IN OLIO	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010925	Italfish	RGPSPD160	ITALFISH - RAGÙ DI PESCE SPADA 160 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	RGPSPD200	ITALFISH - RAGÙ DI PESCE SPADA	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	RGPSPD500	ITALFISH - RAGÙ DI PESCE SPADA 500 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	RGTN200	ITALFISH - RAGÙ DI TONNO	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	RGTNN160	ITALFISH - RAGÙ DI TONNO 160 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	RGTNN500	ITALFISH - RAGÙ DI TONNO 500 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	RGTRS200	ITALFISH - RAGÙ DI TONNO BLUEFIN	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	RSTFSPD	ITALFISH - ROASTFISH DI PESCE SPADA	MARE	Affumicati di mare	Pesce spada e altri affumicati	MARE > Affumicati di mare > Pesce spada e altri affumicati	Mare
19010925	Italfish	RSTFTNN	ITALFISH - ROASTFISH DI TONNO	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	SAFAF100	LE VELINE DI SALMONE AFFUMICATO AFFETTATO A MANO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFAF500	SALMONE AFFUMICATO BALTIK AFFETTATO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFAFAST	SALMONE AFFUMICATO BALTIK AFFETTATO A MANO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBAF14	BAFFA DI SALMONE AFFUMICATO BALTIK (CON PELLE)	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBAFF	BAFFA DI SALMONE AFFUMICATO BALTIK (SENZA PELLE)	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBAFT	BAFFA DI SALMONE AFFUMICATO BALTIK AFFETTATO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBFA500	ITALFISH - BAFFA DI SALMONE AFFUMICATO AFFETTATO 500G	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBFAIT	ITALFISH - BAFFA DI SALMONE AFFUMICATO AFFETTATO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBFKG	ITALFISH - BAFFA DI SALMONE AFFUMICATO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBL160	LINGOTTO DI SALMONE AFFUMICATO BALTIK (SENZA PELLE)	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBL160A	LINGOTTO DI SALMONE AFFUMICATO BALTIK (SENZA PELLE)	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFBL160AO	ORO BALTIKO LINGOTTO DI SALMONE AFFUMICATO CON BRICIOLE D'ORO 23KT	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SAFCLD	BAFFA DI SALMONE AFFUMICATO A CALDO (CON PELLE)	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SCRTNN150	ITALFISH - SUGHETTO DI MARE 160 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	SCRTNN200	ITALFISH - SUGO DI TONNO PER CROSTINI	MARE	Sughi e condimenti di mare	Creme e mantecati di mare	MARE > Sughi e condimenti di mare > Creme e mantecati di mare	Mare
19010925	Italfish	SCRTNN500	ITALFISH - SUGHETTO DI MARE 500 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	SCSCG200	ITALFISH - SUGHETTO DI SCOGLIO	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	SCSCG500	ITALFISH - SUGHETTO DI SCOGLIO 500 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	SGAST200	ITALFISH - SUGO DI ASTICE	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	SGSCG160	ITALFISH - SUGHETTO DI SCOGLIO 160 GR	MARE	Sughi e condimenti di mare	Ragù e sughi pronti di mare	MARE > Sughi e condimenti di mare > Ragù e sughi pronti di mare	Mare
19010925	Italfish	SKUSLM140	ITALFISH - SAKU DI SALMONE	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	SKUSPD140	ITALFISH - SAKU DI PESCE SPADA	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	SKUTNN140	ITALFISH - SAKU DI TONNO	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	SLAFIMP	BAFFA DI SALMONE AFFUMICATO IMPICCATO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SLDLCT	ITALFISH - SALAME DOLCE TONNO STAGIONATO 2 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SLMDEC	ITALFISH - SALMONE FRESCO FILETTO CON PELLE TRIM D	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010925	Italfish	SLMIFFR	FILETTO DI SALMONE FRESCO DELLE ISOLE FAROE	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010925	Italfish	SLSTNN	ITALFISH - SALSICCIA DI TONNO	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SLTDJA	ITALFISH - SALAMELLA TONDUJA STAGIONATA 2 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SPDAFF50	ITALFISH - SPECK DI PESCE SPADA AFFETTATO	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SPDMNDR	ITALFISH - PESCE SPADA AFFINATO CON MANDORLE E NOCCIOLE STAGIONATO 6 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SPKSPD50	ITALFISH - PESCE SPADA STAGIONATO AL NATURALE AFFETTATO	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SPKSPDAFF	ITALFISH - SPECK DI PESCE SPADA STAGIONATO 6 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SPKTNRS	ITALFISH - GUANCIALE DI TONNO ROSSO STAGIONATO 18 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	SSKAF80	LE VELINE DI SALMONE SELVAGGIO AFFUMICATO AFFETTATO A MANO	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SSKETAFF	ITALFISH - BAFFA DI SALMONE AFFUMICATO SELVAGGIO KETA	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SSPLNAFF	SALMONE SELVAGGIO SOCKEYE AFFUMICATO DELL'ALASKA	MARE	Affumicati di mare	Salmone affumicato	MARE > Affumicati di mare > Salmone affumicato	Mare
19010925	Italfish	SSPLNRFR	FILETTO DI SALMONE SELVAGGIO DECONGELATO	MARE	Affumicati di mare	Pesce spada e altri affumicati	MARE > Affumicati di mare > Pesce spada e altri affumicati	Mare
19010925	Italfish	TNBRPE50	ITALFISH - BRESAOLA DI TONNO AFFINATA AL PEPE AFFETTATA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	TNNAFF	ITALFISH - TONNO AFFUMICATO PRIMO PREZZO	MARE	Affumicati di mare	Pesce spada e altri affumicati	MARE > Affumicati di mare > Pesce spada e altri affumicati	Mare
19010925	Italfish	TNNCRE	ITALFISH - CUORE DI TONNO STAGIONATO	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010925	Italfish	TNNDEC	ITALFISH - FILONE DI TONNO MARINATO DECONGELATO	MARE	Ittico conservato	Tonno	MARE > Ittico conservato > Tonno	Mare
19010925	Italfish	TNNPPE	ITALFISH - BRESAOLA DI TONNO AFFINATA AL PEPE STAGIONATA 5 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	TNNPRCTT	ITALFISH - TONNO IN PORCHETTA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	TNNPRCTT70	ITALFISH - TONNO IN PORCHETTA AFFETTATO	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	TNNPSTC	ITALFISH - BRESAOLA DI TONNO AFFINATA AL PISTACCHIO STAGIONATA 5 MESI	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	TNNPSTC50	ITALFISH - BRESAOLA DI TONNO AFFINATA AL PISTACCHIO AFFETTATA	MARE	Salumi di mare	Salumi e affettati di mare	MARE > Salumi di mare > Salumi e affettati di mare	Mare
19010925	Italfish	TRPMRE	ITALFISH - TRIPPA DI MARE SOTTOVUOTO	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010925	Italfish	TRPMRE200	ITALFISH - TRIPPA DI MARE	MARE	Ittico conservato	Conserve ittiche varie	MARE > Ittico conservato > Conserve ittiche varie	Mare
19010925	Italfish	TRTBTK150	TARTARE DI SALMONE AFFUMICATO BALTIK	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTBTK70	TARTARE DI SALMONE AFFUMICATO BALTIK	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTBTK70A	TARTARE DI SALMONE AFFUMICATO BALTIK	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTPSD500	ITALFISH - TARTARE DI PESCE SPADA 500 GR	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTSLM100	ITALFISH - TARTARE DI SALMONE 100 GR	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTSLM500	ITALFISH - TARTARE DI SALMONE 500 GR	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTSPD100	ITALFISH - TARTARE DI PESCE SPADA 100 GR	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTTNN100	ITALFISH - TARTARE DI TONNO 100 GR	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010925	Italfish	TRTTNN500	ITALFISH - TARTARE DI TONNO 500 GR	MARE	Crudi e tartare	Tartare e carpacci di mare	MARE > Crudi e tartare > Tartare e carpacci di mare	Mare
19010852	Izzica	V1700	IZZICA GIARDINIERA IN AGRODOLCE 1700GR	DISPENSA	Conserve	Verdure in conserva	DISPENSA > Conserve > Verdure in conserva	Dispensa
19010852	Izzica	V320	IZZICA GIARDINIERA IN AGRODOLCE 320GR	DISPENSA	Conserve	Verdure in conserva	DISPENSA > Conserve > Verdure in conserva	Dispensa
19010852	Izzica	V580	IZZICA GIARDINIERA IN AGRODOLCE 580GR	DISPENSA	Conserve	Verdure in conserva	DISPENSA > Conserve > Verdure in conserva	Dispensa
19010852	Izzica	VAC320	IZZICA - LE CAROTE IN AGRODOLCE 320G	DISPENSA	Conserve	Verdure in conserva	DISPENSA > Conserve > Verdure in conserva	Dispensa
19010852	Izzica	VAF580	IZZICA - I FINOCCHI IN AGRODOLCE 580G	DISPENSA	Conserve	Verdure in conserva	DISPENSA > Conserve > Verdure in conserva	Dispensa
19010852	Izzica	VM210	IZZICA MELANZANE IN OLIO OLIVA 210GR	DISPENSA	Sott'oli e sott'aceti	Peperoni e verdure sott'olio	DISPENSA > Sott'oli e sott'aceti > Peperoni e verdure sott'olio	Dispensa
19010852	Izzica	VP320	IZZICA PUNTARELLE IN OLIO OLIVA 320GR	DISPENSA	Sott'oli e sott'aceti	Peperoni e verdure sott'olio	DISPENSA > Sott'oli e sott'aceti > Peperoni e verdure sott'olio	Dispensa
19010852	Izzica	VP580	IZZICA PUNTARELLE IN OLIO OLIVA 580GR	DISPENSA	Sott'oli e sott'aceti	Peperoni e verdure sott'olio	DISPENSA > Sott'oli e sott'aceti > Peperoni e verdure sott'olio	Dispensa
19010434	L'Abbondanza	ABB0024	PECORINO FOSSA DELL'ABBONDANZA	FORMAGGI	Formaggi stagionati	Formaggi di fossa	FORMAGGI > Formaggi stagionati > Formaggi di fossa	Formaggi
19010372	LA BOTTEGA DI ADO'	ADO0201	LA BOTTEGA DI ADO' - LARDO STAGIONATO IN CONCA DI MARMO	SALUMI	Salumi crudi	Lardo	SALUMI > Salumi crudi > Lardo	Salumi
19010372	LA BOTTEGA DI ADO'	ADO0204	LA BOTTEGA DI ADO' - PANCETTA TESA STAGIONATA IN CONCA DI MARMO	SALUMI	Salumi crudi	Pancetta	SALUMI > Salumi crudi > Pancetta	Salumi
19010372	LA BOTTEGA DI ADO'	ADO0216	LA BOTTEGA DI ADO' - GUANCIALE STAGIONATO IN CONCA DI MARMO	SALUMI	Salumi crudi	Guanciale	SALUMI > Salumi crudi > Guanciale	Salumi
19010372	LA BOTTEGA DI ADO'	ADO0224INT	LA BOTTEGA DI ADO' - PANCETTA ARROTOLATA STAGIONATA IN CONCA DI MARMO INTERA	SALUMI	Salumi crudi	Pancetta	SALUMI > Salumi crudi > Pancetta	Salumi
19010372	LA BOTTEGA DI ADO'	ADO0227	LA BOTTEGA DI ADO' - LARDO DI COLONNATA IGP	SALUMI	Salumi crudi	Lardo	SALUMI > Salumi crudi > Lardo	Salumi
19010071	LA CASERA	00079	La Casera - Vaca Straca Formaggio Erborinato 2kg	FORMAGGI	Latticini	Gorgonzola	FORMAGGI > Latticini > Gorgonzola	Formaggi
19010071	LA CASERA	00144	La Casera - Montebore Formaggio d'Alpe 2,5kg	FORMAGGI	Formaggi stagionati	Formaggi affinati	FORMAGGI > Formaggi stagionati > Formaggi affinati	Formaggi
19010071	LA CASERA	00289M	La Casera - Blu di Bufala 3kg (Mezza Forma)	FORMAGGI	Latticini	Formaggi erborinati	FORMAGGI > Latticini > Formaggi erborinati	Formaggi
19010071	LA CASERA	00341M	La Casera - Cravot di Capra 1,5kg	FORMAGGI	Formaggi stagionati	Formaggi di capra	FORMAGGI > Formaggi stagionati > Formaggi di capra	Formaggi
19010071	LA CASERA	00402	La Casera - Gorgonzola DOP Dolce al Cucchiaio 1,5 Kg	FORMAGGI	Latticini	Gorgonzola	FORMAGGI > Latticini > Gorgonzola	Formaggi
19010071	LA CASERA	00543M	La Casera - Formaggio Holzhofer a Latte Crudo 2,5kg	FORMAGGI	Formaggi stagionati	Formaggi affinati	FORMAGGI > Formaggi stagionati > Formaggi affinati	Formaggi
19010071	LA CASERA	00753	La Casera - Blu Antico al Marsala 3kg (Forma Intera)	FORMAGGI	Formaggi stagionati	Formaggi affinati	FORMAGGI > Formaggi stagionati > Formaggi affinati	Formaggi
19010071	LA CASERA	00801	La Casera - Taleggio DOP 2kg (Forma Intera)	FORMAGGI	Formaggi freschi	Stracchino e crescenza	FORMAGGI > Formaggi freschi > Stracchino e crescenza	Formaggi
19010071	LA CASERA	00871M	La Casera - Formaggio Erborinato Affinato ai Mirtilli e Vino 1,25kg	FORMAGGI	Formaggi stagionati	Formaggi affinati	FORMAGGI > Formaggi stagionati > Formaggi affinati	Formaggi
19010071	LA CASERA	01256	La Casera - Mirtillino Formaggio Fresco di Capra 800g	FORMAGGI	Formaggi stagionati	Formaggi di capra	FORMAGGI > Formaggi stagionati > Formaggi di capra	Formaggi
19010071	LA CASERA	01356	La Casera - Bufalotto del Lago di Bufala 2kg	FORMAGGI	Formaggi freschi	Stracchino e crescenza	FORMAGGI > Formaggi freschi > Stracchino e crescenza	Formaggi
19010071	LA CASERA	01379	La Casera - Robiola di Capra a Latte Crudo	FORMAGGI	Formaggi stagionati	Formaggi di capra	FORMAGGI > Formaggi stagionati > Formaggi di capra	Formaggi
